Date,HarvestedPixelCountRed,HarvestedPixelCountBlue,HarvestedPixelCountGreen,Cloud,
2017-01-01,20487,6826,665,0
2017-01-11,6743,11303,5830,0
2017-02-10,5168,11309,12492,0
2017-02-20,5762,10244,14845,0
2017-03-02,8088,9493,7806,0
2017-03-12,7641,13014,9442,0
2017-04-01,7600,24147,1368,0
2017-04-11,6817,30814,229,0
2017-05-01,15569,23034,138,0
2017-05-11,9570,33061,113,0
2017-05-21,19191,11811,33,0
2017-05-31,10846,15336,67,0
2017-06-20,21143,7411,65,0
2017-07-10,31712,3492,5,0
2017-07-20,16724,19987,1936,0
2017-07-30,37298,4814,334,0
2017-08-09,23657,17044,877,0
2017-08-19,25041,15796,591,0
2017-09-08,34710,6184,3,0
2017-09-18,41521,2101,0,0
2017-09-28,47829,60,0,0
2017-10-08,48639,86,0,0
2017-10-28,43293,1133,0,0
2017-11-07,38776,2433,106,0
2017-11-17,19191,7982,1406,0
2017-11-27,10434,13042,1984,0
2017-12-07,2220,20737,7377,0
2017-12-17,2959,16412,5535,0
2017-12-27,8981,13969,5055,0
2018-01-06,12346,13760,1613,0
2018-01-26,8806,10871,7649,0
2018-02-15,6168,9519,7438,0
2018-03-17,7293,7052,5923,0
2018-04-16,11713,5767,3785,0
2018-04-26,1070,17746,13244,0
2018-05-06,9515,13951,6906,0
2018-05-26,42628,296,11,0
2018-06-05,8956,20640,6970,0
2018-06-15,9963,22498,4169,0
2018-06-25,20537,2239,18,0
2018-07-05,25511,6835,1056,0
2018-07-15,18977,16601,3255,0
2018-07-25,20046,15769,1929,0
2018-08-04,27422,9585,475,0
2018-08-14,33994,4498,4,0
2018-08-24,37591,3214,8,0
2018-09-03,45514,450,0,0
2018-09-13,45932,327,0,0
2018-10-03,48551,160,0,0
2018-10-23,51676,1,0,0
2018-11-02,50197,22,0,0
2018-11-12,51059,24,0,0
2018-11-22,50623,37,0,0
2018-12-02,50326,31,0,0
2019-01-01,20502,2773,1289,0
2019-01-21,1898,11596,18014,0
2019-02-20,2257,15650,10796,0
2019-03-02,6490,11607,7224,0
2019-03-12,5907,9511,19321,0
2019-04-11,5945,9510,19270,0
2019-04-21,162,9,0,0
2019-05-01,4103,17790,1498,0
2019-05-11,5740,14996,11162,0
2019-05-21,5575,24115,1987,0
2019-06-10,16383,16582,1466,0
2019-06-20,11300,15697,7019,0
2019-06-30,16557,14099,5576,0
2019-07-20,16754,15047,4355,0
2019-07-30,26764,8318,1616,0
2019-08-09,22225,11888,4741,0
