Date,HarvestedPixelCountRed,HarvestedPixelCountBlue,HarvestedPixelCountGreen,Cloud,
2017-01-01,3148,9996,5836,0
2017-01-11,1399,10602,8026,0
2017-02-10,2258,8965,3698,0
2017-02-20,2832,16238,13095,0
2017-03-02,2617,13996,8163,0
2017-03-12,2534,15433,7111,0
2017-04-01,3599,23652,3931,0
2017-04-11,3099,30624,2184,0
2017-05-01,3017,3699,222,0
2017-05-11,5754,27800,2975,0
2017-05-21,5654,24059,4231,0
2017-05-31,5629,17689,5299,0
2017-06-20,5961,24203,4945,0
2017-07-10,6416,11100,1658,0
2017-07-20,11456,19887,3257,0
2017-07-30,16666,8561,1392,0
2017-08-09,21521,12281,3515,0
2017-08-19,20485,12032,3794,0
2017-09-08,28269,7027,1163,0
2017-09-18,27768,4744,185,0
2017-09-28,34217,2839,7,0
2017-10-08,32875,1985,15,0
2017-10-28,20422,5100,226,0
2017-11-07,11601,8243,504,0
2017-11-17,7919,6169,305,0
2017-11-27,4810,5069,222,0
2017-12-07,3828,15160,5537,0
2017-12-17,3821,15886,4321,0
2017-12-27,3953,12626,4871,0
2018-01-06,3231,10435,2351,0
2018-01-26,1836,8098,2918,0
2018-02-15,1446,3878,87,0
2018-03-17,1573,9788,14331,0
2018-04-16,1176,2737,1640,0
2018-04-26,4241,12677,17593,0
2018-05-06,6676,11523,4957,0
2018-05-26,5654,15997,3023,0
2018-06-05,8084,20821,6386,0
2018-06-15,8381,19873,2563,0
2018-06-25,9824,15852,1486,0
2018-07-05,13772,12621,770,0
2018-07-15,17090,15200,2868,0
2018-07-25,21824,12274,2642,0
2018-08-04,26697,8767,1100,0
2018-08-14,31449,6558,536,0
2018-08-24,34048,4123,200,0
2018-09-03,41061,1801,41,0
2018-09-13,37066,1180,1,0
2018-10-03,35301,548,0,0
2018-10-23,25285,165,2,0
2018-11-02,29262,1599,6,0
2018-11-12,20580,1571,7,0
2018-11-22,17570,1753,2,0
2018-12-02,16428,2023,1,0
2019-01-01,16088,2055,2,0
2019-01-21,1027,17198,16644,0
2019-02-20,2635,21296,9276,0
2019-03-02,1064,16153,6517,0
2019-03-12,1866,15357,14468,0
2019-04-11,4338,20085,5445,0
2019-04-21,1475,18294,383,0
2019-05-01,549,4616,53,0
2019-05-11,3021,16828,12852,0
2019-05-21,24,976,17,0
2019-06-10,946,11,0,0
2019-06-20,5110,23583,5542,0
2019-06-30,6054,22069,6235,0
2019-07-20,12094,20483,4167,0
2019-07-30,16861,15642,4089,0
2019-08-09,22278,12238,4781,0
